x,y,z,label
0.4675165625369517,-4.027593183338217,2.5662894972381878,reconstructed_only
0.4713922463491284,-4.027263935215861,2.656205406123446,reconstructed_only
0.6161739112434371,-4.012926636188538,2.559828151073132,reconstructed_only
0.6200495950556137,-4.012597388066181,2.6497440599583895,reconstructed_only
0.7643816167134132,-3.9959232491224674,2.5533776291867865,reconstructed_only
0.7682573005255897,-3.9955940010001094,2.643293538072043,reconstructed_only
0.7721329843377663,-3.995264752877754,2.7332094469573,reconstructed_only
0.9081774146673577,-3.976921997972952,2.4570257902290304,reconstructed_only
0.9120530984795346,-3.9765927498505946,2.5469416991142877,reconstructed_only
0.9159287822917114,-3.976263501728238,2.636857607999545,reconstructed_only
0.9198044661038882,-3.9759342536058795,2.726773516884802,reconstructed_only
1.0552261783204995,-3.955276112350248,2.450608223112786,reconstructed_only
1.059101862132676,-3.9549468642278907,2.540524131998044,reconstructed_only
1.062977545944853,-3.9546176161055335,2.630440040883303,reconstructed_only
1.0668532297570295,-3.954288367983177,2.7203559497685603,reconstructed_only
1.0774827770642839,2.0816692387172013,1.1635051520782453,reconstructed_only
1.1976900456393564,-3.931655814354048,2.3542968812099483,reconstructed_only
1.1739782547895463,-2.155880614907676,1.1827269938319482,reconstructed_only
1.1808683593445268,-2.1552952849123734,1.3425774985168506,reconstructed_only
1.1566864269097463,2.1994276590993715,1.3276739864995615,reconstructed_only
1.2015657294515338,-3.93132656623169,2.4442127900952055,reconstructed_only
1.2054414132637112,-3.9309973181093323,2.5341286989804637,reconstructed_only
1.2093170970758877,-3.930668069986976,2.624044607865721,reconstructed_only
1.2131927808880643,-3.930338821864618,2.713960516750979,reconstructed_only
1.2170684647002417,-3.9300095737422605,2.8038764256362363,reconstructed_only
1.223778037787414,2.042300702208635,0.9971938469660389,reconstructed_only
1.2306681423423949,2.042886032203938,1.1570443516509414,reconstructed_only
1.2544682377834033,-2.268433108245204,1.3476837201426823,reconstructed_only
1.3083538627622064,-3.9083805210011593,1.5386841356964065,reconstructed_only
1.3122295465743838,-3.9080512728788026,1.6286000445816642,reconstructed_only
1.3432350170717982,-3.9054172878999447,2.3479273156637257,reconstructed_only
1.347110700883975,-3.905088039777588,2.437843224548983,reconstructed_only
1.3420955884988341,-2.1054984820663605,1.3354457097833328,reconstructed_only
1.3115269615005838,2.1578921575617445,1.1610022856483322,reconstructed_only
1.3184170660555643,2.1584774875570463,1.3208527903332343,reconstructed_only
1.3509863846961516,-3.90475879165523,2.52775913343424,reconstructed_only
1.3548620685083286,-3.904429543532873,2.6176750423194974,reconstructed_only
1.358737752320505,-3.904100295410515,2.7075909512047547,reconstructed_only
1.362613436132682,-3.903771047288158,2.797506860090013,reconstructed_only
1.3804826593492323,1.9992936128821315,1.150746456393002,reconstructed_only
1.3992758852137532,2.2734836129148537,1.3248107243306255,reconstructed_only
1.4491442446818064,-3.8801978986551378,1.4424282207320018,reconstructed_only
1.4023706393513624,-1.9437916569790028,1.1642415380383309,reconstructed_only
1.4466700164718866,1.5278290257657714,0.64557698191803,reconstructed_only
1.4373569705602507,1.6825036909533915,0.6532773776185963,reconstructed_only
1.4442470751152312,1.6830890209486933,0.8131278823034988,reconstructed_only
1.4223200992824938,1.8405343024904424,0.9815104705425158,reconstructed_only
1.4061659897687342,2.2740689429101546,1.4846612290155277,reconstructed_only
1.4530199284939838,-3.87986865053278,1.5323441296172593,reconstructed_only
