x,y,z,label
-5.557846999999998,-1.7949260000000014,3.060000000000001,reconstructed_only
-5.557846999999998,-1.7949260000000014,3.150000000000001,reconstructed_only
-5.557846999999998,-1.7949260000000014,3.240000000000001,reconstructed_only
-5.489826999999998,-1.8821290000000015,2.9700000000000006,reconstructed_only
-5.489826999999998,-1.8821290000000015,3.060000000000001,reconstructed_only
-5.489826999999998,-1.8821290000000015,3.150000000000001,reconstructed_only
-5.489826999999998,-1.8821290000000015,3.240000000000001,reconstructed_only
-5.418601999999998,-1.9682330000000012,2.79,reconstructed_only
-5.418601999999998,-1.9682330000000012,2.88,reconstructed_only
-5.418601999999998,-1.9682330000000012,2.9700000000000006,reconstructed_only
-5.418601999999998,-1.9682330000000012,3.060000000000001,reconstructed_only
-5.418601999999998,-1.9682330000000012,3.150000000000001,reconstructed_only
-5.418601999999998,-1.9682330000000012,3.240000000000001,reconstructed_only
-5.344211999999998,-2.053187000000001,2.7,reconstructed_only
-5.344211999999998,-2.053187000000001,2.79,reconstructed_only
-5.344211999999998,-2.053187000000001,2.88,reconstructed_only
-5.344211999999998,-2.053187000000001,2.970000000000001,reconstructed_only
-5.344211999999998,-2.053187000000001,3.060000000000001,reconstructed_only
-5.344211999999998,-2.053187000000001,3.150000000000001,reconstructed_only
-5.344211999999998,-2.053187000000001,3.240000000000001,reconstructed_only
-5.2667009999999985,-2.1369430000000014,2.61,reconstructed_only
-5.2667009999999985,-2.1369430000000014,2.7,reconstructed_only
-5.2667009999999985,-2.1369430000000014,2.79,reconstructed_only
-5.2667009999999985,-2.1369430000000014,2.88,reconstructed_only
-5.2667009999999985,-2.1369430000000014,2.970000000000001,reconstructed_only
-5.2667009999999985,-2.1369430000000014,3.060000000000001,reconstructed_only
-5.2667009999999985,-2.1369430000000014,3.150000000000001,reconstructed_only
-5.2667009999999985,-2.1369430000000014,3.240000000000001,reconstructed_only
-5.186114999999998,-2.219451000000001,2.43,reconstructed_only
-5.186114999999998,-2.219451000000001,2.52,reconstructed_only
-5.186114999999998,-2.219451000000001,2.61,reconstructed_only
-5.186114999999998,-2.219451000000001,2.7,reconstructed_only
